<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SBS,20180507,2.2000,2.3000,2.1000,2.3000,130000,2.2000,2.3000,2.1000,2.3000,0,0,0
SBS,20180504,2.2000,2.3000,2.1000,2.2000,209710,2.2000,2.3000,2.1000,2.2000,0,0,0
SBS,20180503,2.2000,2.3000,2.1000,2.2000,476917,2.2000,2.3000,2.1000,2.2000,0,3600,0
SBS,20180502,2.2000,2.3000,2.1000,2.2000,174000,2.2000,2.3000,2.1000,2.2000,0,0,0
SBS,20180427,2.2000,2.3000,2.0000,2.3000,609510,2.2000,2.3000,2.0000,2.3000,0,0,0
SBS,20180426,2.4000,2.4000,2.2000,2.3000,129110,2.4000,2.4000,2.2000,2.3000,0,0,0
SBS,20180424,2.4000,2.5000,2.3000,2.4000,304710,2.4000,2.5000,2.3000,2.4000,0,0,0
SBS,20180423,2.7000,2.7000,2.4000,2.5000,536227,2.7000,2.7000,2.4000,2.5000,0,10000,0
SBS,20180420,2.6000,2.7000,2.5000,2.6000,138620,2.6000,2.7000,2.5000,2.6000,0,0,0
SBS,20180419,2.6000,2.6000,2.5000,2.6000,207500,2.6000,2.6000,2.5000,2.6000,0,0,0
SBS,20180418,2.7000,2.7000,2.5000,2.6000,206910,2.7000,2.7000,2.5000,2.6000,0,0,0
SBS,20180417,2.6000,2.7000,2.6000,2.6000,180110,2.6000,2.7000,2.6000,2.6000,0,0,0
SBS,20180416,2.6000,2.6000,2.5000,2.6000,117700,2.6000,2.6000,2.5000,2.6000,0,0,0
SBS,20180413,2.6000,2.7000,2.6000,2.6000,177330,2.6000,2.7000,2.6000,2.6000,0,0,0
SBS,20180412,2.6000,2.6000,2.5000,2.6000,230900,2.6000,2.6000,2.5000,2.6000,0,0,0
SBS,20180411,2.6000,2.6000,2.5000,2.6000,554819,2.6000,2.6000,2.5000,2.6000,0,100,0
SBS,20180410,2.7000,2.7000,2.6000,2.7000,373200,2.7000,2.7000,2.6000,2.7000,0,0,0
SBS,20180409,2.8000,2.8000,2.6000,2.7000,449800,2.8000,2.8000,2.6000,2.7000,0,0,0
SBS,20180406,2.7000,2.8000,2.6000,2.8000,310830,2.7000,2.8000,2.6000,2.8000,0,0,0
SBS,20180405,2.9000,2.9000,2.7000,2.8000,283000,2.9000,2.9000,2.7000,2.8000,0,0,0
SBS,20180404,2.9000,3.1000,2.8000,2.8000,881120,2.9000,3.1000,2.8000,2.8000,0,0,0
SBS,20180403,2.6000,2.8000,2.5000,2.8000,1077800,2.6000,2.8000,2.5000,2.8000,0,0,0
SBS,20180402,2.6000,2.6000,2.5000,2.5000,340720,2.6000,2.6000,2.5000,2.5000,0,200,0
SBS,20180330,2.5000,2.6000,2.5000,2.6000,152340,2.5000,2.6000,2.5000,2.6000,0,0,0
SBS,20180329,2.6000,2.6000,2.5000,2.6000,138650,2.6000,2.6000,2.5000,2.6000,0,0,0
SBS,20180328,2.5000,2.7000,2.5000,2.6000,177220,2.5000,2.7000,2.5000,2.6000,0,0,0
SBS,20180327,2.7000,2.7000,2.5000,2.5000,557100,2.7000,2.7000,2.5000,2.5000,0,0,0
SBS,20180326,2.6000,2.7000,2.5000,2.6000,535100,2.6000,2.7000,2.5000,2.6000,0,0,0
SBS,20180323,2.7000,2.7000,2.5000,2.7000,444900,2.7000,2.7000,2.5000,2.7000,0,0,0
SBS,20180322,2.7000,2.7000,2.6000,2.6000,148620,2.7000,2.7000,2.6000,2.6000,0,0,0
SBS,20180321,2.8000,2.8000,2.7000,2.7000,359700,2.8000,2.8000,2.7000,2.7000,0,0,0
SBS,20180320,2.7000,2.8000,2.7000,2.8000,486933,2.7000,2.8000,2.7000,2.8000,0,0,0
SBS,20180319,2.8000,2.8000,2.7000,2.7000,304920,2.8000,2.8000,2.7000,2.7000,0,0,0
SBS,20180316,2.8000,2.9000,2.7000,2.8000,399417,2.8000,2.9000,2.7000,2.8000,0,10000,0
SBS,20180315,2.8000,2.9000,2.7000,2.8000,326100,2.8000,2.9000,2.7000,2.8000,0,0,0
SBS,20180314,2.7000,2.9000,2.7000,2.9000,550040,2.7000,2.9000,2.7000,2.9000,0,100,0
SBS,20180313,2.7000,2.7000,2.6000,2.6000,348810,2.7000,2.7000,2.6000,2.6000,0,0,0
SBS,20180312,2.7000,2.8000,2.6000,2.7000,236440,2.7000,2.8000,2.6000,2.7000,0,0,0
SBS,20180309,2.7000,2.8000,2.7000,2.7000,348630,2.7000,2.8000,2.7000,2.7000,0,0,0
SBS,20180308,2.7000,2.8000,2.7000,2.7000,232530,2.7000,2.8000,2.7000,2.7000,0,0,0
SBS,20180307,2.7000,2.8000,2.7000,2.7000,663640,2.7000,2.8000,2.7000,2.7000,0,0,0
SBS,20180306,2.8000,2.8000,2.7000,2.7000,338020,2.8000,2.8000,2.7000,2.7000,0,0,0
SBS,20180305,2.8000,2.9000,2.7000,2.7000,484700,2.8000,2.9000,2.7000,2.7000,0,0,0
SBS,20180302,2.9000,2.9000,2.8000,2.9000,871716,2.9000,2.9000,2.8000,2.9000,10000,0,0
SBS,20180301,2.8000,2.9000,2.8000,2.9000,384200,2.8000,2.9000,2.8000,2.9000,0,0,0
SBS,20180228,2.9000,3.0000,2.8000,2.9000,1083525,2.9000,3.0000,2.8000,2.9000,0,0,0
SBS,20180227,2.9000,3.0000,2.8000,2.9000,514410,2.9000,3.0000,2.8000,2.9000,0,0,0
SBS,20180226,3.0000,3.1000,2.9000,3.0000,777574,3.0000,3.1000,2.9000,3.0000,0,13000,0
SBS,20180223,3.0000,3.1000,2.9000,3.0000,424110,3.0000,3.1000,2.9000,3.0000,0,0,0
SBS,20180222,3.0000,3.1000,2.9000,3.0000,1249710,3.0000,3.1000,2.9000,3.0000,0,0,0
SBS,20180221,3.0000,3.1000,2.9000,3.0000,365790,3.0000,3.1000,2.9000,3.0000,0,0,0
SBS,20180213,3.0000,3.0000,2.7000,3.0000,827920,3.0000,3.0000,2.7000,3.0000,0,0,0
SBS,20180212,2.9000,3.0000,2.7000,2.9000,749930,2.9000,3.0000,2.7000,2.9000,0,0,0
SBS,20180209,2.9000,3.0000,2.6000,2.9000,737327,2.9000,3.0000,2.6000,2.9000,0,0,0
SBS,20180208,3.1000,3.1000,2.9000,3.0000,1470900,3.1000,3.1000,2.9000,3.0000,0,0,0
SBS,20180207,2.7000,2.8000,2.6000,2.8000,534510,2.7000,2.8000,2.6000,2.8000,0,10000,0
SBS,20180206,2.8000,2.8000,2.5000,2.6000,2332270,2.8000,2.8000,2.5000,2.6000,0,0,40000
SBS,20180205,3.1000,3.1000,2.7000,2.9000,1426880,3.1000,3.1000,2.7000,2.9000,0,5000,10000
SBS,20180202,3.1000,3.3000,3.0000,3.2000,880560,3.1000,3.3000,3.0000,3.2000,0,3000,3000
SBS,20180201,3.4000,3.4000,3.1000,3.1000,949000,3.4000,3.4000,3.1000,3.1000,0,5500,1400
SBS,20180131,3.4000,3.5000,3.3000,3.4000,1077604,3.4000,3.5000,3.3000,3.4000,0,2000,2000
SBS,20180130,3.6000,3.6000,3.4000,3.5000,2152500,3.6000,3.6000,3.4000,3.5000,0,0,0
SBS,20180129,3.3000,3.7000,3.3000,3.6000,1276755,3.3000,3.7000,3.3000,3.6000,0,0,0
SBS,20180126,3.4000,3.5000,3.2000,3.4000,1375920,3.4000,3.5000,3.2000,3.4000,0,0,0
SBS,20180125,3.7000,3.7000,3.4000,3.4000,1540918,3.7000,3.7000,3.4000,3.4000,0,0,0
SBS,20180124,3.8000,3.9000,3.6000,3.7000,584530,3.8000,3.9000,3.6000,3.7000,0,3000,0
SBS,20180123,3.5000,3.9000,3.5000,3.8000,1806310,3.5000,3.9000,3.5000,3.8000,0,0,77600
SBS,20180122,3.9000,3.9000,3.3000,3.6000,2689270,3.9000,3.9000,3.3000,3.6000,0,0,39700
SBS,20180119,3.6000,4.0000,3.5000,3.9000,2170119,3.6000,4.0000,3.5000,3.9000,0,0,0
SBS,20180118,3.7000,3.7000,3.3000,3.6000,1863360,3.7000,3.7000,3.3000,3.6000,0,0,0
SBS,20180117,3.5000,3.9000,3.5000,3.8000,5665860,3.5000,3.9000,3.5000,3.8000,0,0,13500
SBS,20180116,3.2000,3.4000,3.2000,3.4000,2972100,3.2000,3.4000,3.2000,3.4000,0,0,20100
SBS,20180115,2.9000,3.2000,2.7000,3.2000,2332450,2.9000,3.2000,2.7000,3.2000,0,0,0
SBS,20180112,2.9000,3.0000,2.7000,2.8000,1697358,2.9000,3.0000,2.7000,2.8000,0,0,0
SBS,20180111,3.0000,3.0000,2.8000,3.0000,1237960,3.0000,3.0000,2.8000,3.0000,0,0,0
SBS,20180110,2.9000,3.1000,2.9000,3.0000,2053710,2.9000,3.1000,2.9000,3.0000,0,0,47000
SBS,20180109,2.9000,2.9000,2.7000,2.9000,3392536,2.9000,2.9000,2.7000,2.9000,0,0,40000
SBS,20180108,2.3000,2.6000,2.3000,2.6000,1953070,2.3000,2.6000,2.3000,2.6000,0,0,500
SBS,20180105,2.3000,2.5000,2.3000,2.3000,934860,2.3000,2.5000,2.3000,2.3000,0,0,0
SBS,20180104,2.4000,2.5000,2.3000,2.4000,1076489,2.4000,2.5000,2.3000,2.4000,0,0,0
SBS,20180103,2.7000,2.7000,2.4000,2.5000,1344860,2.7000,2.7000,2.4000,2.5000,0,0,0
SBS,20180102,2.4000,2.5000,2.4000,2.5000,844970,2.4000,2.5000,2.4000,2.5000,0,0,0
SBS,20171229,2.0000,2.3000,2.0000,2.3000,2008035,2.0000,2.3000,2.0000,2.3000,0,0,0
SBS,20171228,1.9000,2.0000,1.9000,2.0000,75530,1.9000,2.0000,1.9000,2.0000,0,0,0
SBS,20171227,2.0000,2.0000,1.9000,2.0000,139820,2.0000,2.0000,1.9000,2.0000,0,0,0
SBS,20171226,2.0000,2.0000,1.9000,2.0000,155800,2.0000,2.0000,1.9000,2.0000,0,0,0
SBS,20171225,2.0000,2.1000,1.9000,2.0000,100210,2.0000,2.1000,1.9000,2.0000,0,0,0
SBS,20171222,2.1000,2.1000,2.0000,2.0000,188160,2.1000,2.1000,2.0000,2.0000,90,0,0
SBS,20171221,2.0000,2.2000,2.0000,2.1000,485400,2.0000,2.2000,2.0000,2.1000,0,100,0
SBS,20171220,2.1000,2.1000,2.0000,2.1000,209010,2.1000,2.1000,2.0000,2.1000,0,0,0
SBS,20171219,2.1000,2.1000,2.0000,2.1000,236800,2.1000,2.1000,2.0000,2.1000,0,0,0
SBS,20171218,2.2000,2.2000,2.0000,2.1000,175500,2.2000,2.2000,2.0000,2.1000,5000,0,0
SBS,20171215,2.1000,2.2000,2.1000,2.1000,159310,2.1000,2.2000,2.1000,2.1000,10000,500,0
SBS,20171214,1.9000,2.1000,1.9000,2.1000,498860,1.9000,2.1000,1.9000,2.1000,0,0,0
SBS,20171213,2.0000,2.0000,1.9000,2.0000,287500,2.0000,2.0000,1.9000,2.0000,0,0,0
SBS,20171212,2.1000,2.1000,1.9000,2.0000,706410,2.1000,2.1000,1.9000,2.0000,0,10000,0
SBS,20171211,2.1000,2.2000,2.0000,2.1000,288233,2.1000,2.2000,2.0000,2.1000,0,0,0
SBS,20171208,2.1000,2.2000,2.0000,2.1000,472300,2.1000,2.2000,2.0000,2.1000,88,0,0
SBS,20171207,2.1000,2.2000,2.1000,2.1000,263830,2.1000,2.2000,2.1000,2.1000,0,0,0
SBS,20171206,2.2000,2.2000,2.1000,2.1000,233380,2.2000,2.2000,2.1000,2.1000,10000,0,0
SBS,20171205,2.2000,2.3000,2.1000,2.2000,447500,2.2000,2.3000,2.1000,2.2000,0,0,0
SBS,20171204,2.1000,2.3000,2.1000,2.3000,1071410,2.1000,2.3000,2.1000,2.3000,0,0,0
SBS,20171201,2.2000,2.2000,2.1000,2.2000,424980,2.2000,2.2000,2.1000,2.2000,8000,0,0
SBS,20171130,2.1000,2.3000,2.1000,2.2000,936200,2.1000,2.3000,2.1000,2.2000,6000,0,30000
SBS,20171129,2.1000,2.2000,2.1000,2.2000,216400,2.1000,2.2000,2.1000,2.2000,5000,0,0
SBS,20171128,2.2000,2.2000,2.0000,2.2000,450908,2.2000,2.2000,2.0000,2.2000,4000,0,0
SBS,20171127,2.0000,2.3000,2.0000,2.2000,646410,2.0000,2.3000,2.0000,2.2000,0,0,0
SBS,20171124,2.1000,2.1000,2.0000,2.1000,551685,2.1000,2.1000,2.0000,2.1000,0,0,0
SBS,20171123,2.3000,2.3000,2.1000,2.2000,809826,2.3000,2.3000,2.1000,2.2000,0,0,0
SBS,20171122,2.2000,2.3000,2.1000,2.3000,1072640,2.2000,2.3000,2.1000,2.3000,5000,0,0
SBS,20171121,2.0000,2.3000,2.0000,2.2000,1092080,2.0000,2.3000,2.0000,2.2000,0,0,0
SBS,20171120,2.1000,2.1000,1.8000,2.0000,822810,2.1000,2.1000,1.8000,2.0000,0,0,0
SBS,20171117,1.9000,1.9000,1.9000,1.9000,293620,1.9000,1.9000,1.9000,1.9000,0,0,0
SBS,20171116,1.7000,1.7000,1.7000,1.7000,97833,1.7000,1.7000,1.7000,1.7000,0,0,0
SBS,20171115,1.4000,1.6000,1.4000,1.6000,706264,1.4000,1.6000,1.4000,1.6000,0,0,0
SBS,20171114,1.4000,1.5000,1.3000,1.4000,681700,1.4000,1.5000,1.3000,1.4000,0,0,2000
SBS,20171113,1.5000,1.5000,1.4000,1.5000,172600,1.5000,1.5000,1.4000,1.5000,0,0,0
SBS,20171110,1.5000,1.5000,1.4000,1.5000,290315,1.5000,1.5000,1.4000,1.5000,0,0,0
SBS,20171109,1.5000,1.6000,1.5000,1.5000,204800,1.5000,1.6000,1.5000,1.5000,0,0,0
SBS,20171108,1.6000,1.6000,1.4000,1.6000,262612,1.6000,1.6000,1.4000,1.6000,0,0,0
SBS,20171107,1.6000,1.7000,1.5000,1.6000,101410,1.6000,1.7000,1.5000,1.6000,0,0,0
SBS,20171106,1.6000,1.7000,1.5000,1.7000,91620,1.6000,1.7000,1.5000,1.7000,0,2000,10000
SBS,20171103,1.7000,1.7000,1.5000,1.7000,78630,1.7000,1.7000,1.5000,1.7000,0,0,0
SBS,20171102,1.6000,1.7000,1.6000,1.7000,135880,1.6000,1.7000,1.6000,1.7000,0,0,0
SBS,20171101,1.5000,1.7000,1.4000,1.7000,177010,1.5000,1.7000,1.4000,1.7000,0,0,0
SBS,20171031,1.7000,1.7000,1.5000,1.5000,395020,1.7000,1.7000,1.5000,1.5000,0,0,0
SBS,20171030,1.7000,1.7000,1.6000,1.7000,240810,1.7000,1.7000,1.6000,1.7000,0,0,0
SBS,20171027,1.8000,1.9000,1.7000,1.7000,480010,1.8000,1.9000,1.7000,1.7000,0,0,0
SBS,20171026,2.0000,2.0000,1.8000,1.9000,188000,2.0000,2.0000,1.8000,1.9000,0,0,0
SBS,20171025,1.9000,1.9000,1.8000,1.9000,219510,1.9000,1.9000,1.8000,1.9000,0,0,0
SBS,20171024,2.1000,2.1000,1.9000,2.0000,126820,2.1000,2.1000,1.9000,2.0000,0,0,0
SBS,20171023,2.1000,2.1000,2.0000,2.0000,442500,2.1000,2.1000,2.0000,2.0000,0,0,100000
SBS,20171020,2.1000,2.1000,2.0000,2.0000,465172,2.1000,2.1000,2.0000,2.0000,0,0,0
SBS,20171019,2.0000,2.1000,2.0000,2.1000,133240,2.0000,2.1000,2.0000,2.1000,0,0,0
SBS,20171018,2.0000,2.1000,2.0000,2.0000,265550,2.0000,2.1000,2.0000,2.0000,0,0,0
SBS,20171017,2.1000,2.2000,2.0000,2.1000,553070,2.1000,2.2000,2.0000,2.1000,0,0,0
SBS,20171016,2.2000,2.2000,2.0000,2.1000,371150,2.2000,2.2000,2.0000,2.1000,0,0,0
SBS,20171013,2.1000,2.2000,2.1000,2.2000,145100,2.1000,2.2000,2.1000,2.2000,0,0,0
SBS,20171012,2.2000,2.2000,2.1000,2.2000,73380,2.2000,2.2000,2.1000,2.2000,0,0,0
SBS,20171011,2.2000,2.2000,2.2000,2.2000,194100,2.2000,2.2000,2.2000,2.2000,0,3500,0
SBS,20171010,2.2000,2.3000,2.2000,2.2000,154160,2.2000,2.3000,2.2000,2.2000,0,0,0
SBS,20171009,2.2000,2.3000,2.2000,2.2000,165209,2.2000,2.3000,2.2000,2.2000,0,0,0
SBS,20171006,2.2000,2.3000,2.2000,2.2000,311000,2.2000,2.3000,2.2000,2.2000,0,0,0
SBS,20171005,2.3000,2.3000,2.2000,2.2000,150310,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20171004,2.3000,2.3000,2.2000,2.3000,13009,2.3000,2.3000,2.2000,2.3000,0,0,0
SBS,20171003,2.2000,2.4000,2.2000,2.3000,814500,2.2000,2.4000,2.2000,2.3000,0,0,0
SBS,20171002,2.3000,2.3000,2.2000,2.2000,153410,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20170929,2.3000,2.3000,2.2000,2.2000,129900,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20170928,2.3000,2.3000,2.2000,2.3000,46500,2.3000,2.3000,2.2000,2.3000,0,0,0
SBS,20170927,2.3000,2.3000,2.2000,2.2000,59700,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20170926,2.3000,2.3000,2.2000,2.3000,289100,2.3000,2.3000,2.2000,2.3000,0,0,0
SBS,20170925,2.3000,2.3000,2.3000,2.3000,258710,2.3000,2.3000,2.3000,2.3000,0,0,0
SBS,20170922,2.3000,2.4000,2.3000,2.3000,129800,2.3000,2.4000,2.3000,2.3000,0,0,0
SBS,20170921,2.3000,2.4000,2.2000,2.4000,452710,2.3000,2.4000,2.2000,2.4000,0,0,0
SBS,20170920,2.4000,2.4000,2.2000,2.3000,555000,2.4000,2.4000,2.2000,2.3000,90,0,18890
SBS,20170919,2.3000,2.4000,2.3000,2.3000,155400,2.3000,2.4000,2.3000,2.3000,0,0,0
SBS,20170918,2.4000,2.4000,2.3000,2.3000,597960,2.4000,2.4000,2.3000,2.3000,0,0,0
SBS,20170915,2.3000,2.4000,2.3000,2.4000,393400,2.3000,2.4000,2.3000,2.4000,0,0,0
SBS,20170914,2.3000,2.4000,2.3000,2.3000,67300,2.3000,2.4000,2.3000,2.3000,0,0,0
SBS,20170913,2.4000,2.4000,2.3000,2.4000,287100,2.4000,2.4000,2.3000,2.4000,0,0,0
SBS,20170912,2.2000,2.4000,2.2000,2.4000,479744,2.2000,2.4000,2.2000,2.4000,0,0,0
SBS,20170911,2.2000,2.3000,2.2000,2.2000,113710,2.2000,2.3000,2.2000,2.2000,0,0,2000
SBS,20170908,2.3000,2.3000,2.2000,2.2000,181806,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20170907,2.2000,2.4000,2.2000,2.3000,134320,2.2000,2.4000,2.2000,2.3000,0,2000,0
SBS,20170906,2.4000,2.4000,2.3000,2.3000,103700,2.4000,2.4000,2.3000,2.3000,0,0,0
SBS,20170905,2.3000,2.4000,2.2000,2.4000,206600,2.3000,2.4000,2.2000,2.4000,0,0,0
SBS,20170901,2.5000,2.5000,2.3000,2.3000,63648,2.5000,2.5000,2.3000,2.3000,0,0,0
SBS,20170831,2.4000,2.4000,2.3000,2.3000,418420,2.4000,2.4000,2.3000,2.3000,0,0,0
SBS,20170830,2.4000,2.4000,2.2000,2.4000,693100,2.4000,2.4000,2.2000,2.4000,0,0,0
SBS,20170829,2.6000,2.6000,2.4000,2.5000,400510,2.6000,2.6000,2.4000,2.5000,0,0,0
SBS,20170828,2.4000,2.6000,2.4000,2.6000,472266,2.4000,2.6000,2.4000,2.6000,2000,0,0
SBS,20170825,2.2000,2.4000,2.1000,2.4000,882700,2.2000,2.4000,2.1000,2.4000,0,0,0
SBS,20170824,2.3000,2.3000,2.2000,2.2000,648010,2.3000,2.3000,2.2000,2.2000,0,0,0
SBS,20170823,2.4000,2.5000,2.2000,2.3000,266550,2.4000,2.5000,2.2000,2.3000,0,0,0
SBS,20170822,2.3000,2.4000,2.2000,2.3000,273800,2.3000,2.4000,2.2000,2.3000,0,0,0
SBS,20170821,2.5000,2.5000,2.3000,2.4000,434720,2.5000,2.5000,2.3000,2.4000,0,0,20000
SBS,20170818,2.4000,2.6000,2.3000,2.4000,400514,2.4000,2.6000,2.3000,2.4000,0,0,0
SBS,20170817,2.6000,2.6000,2.3000,2.5000,640600,2.6000,2.6000,2.3000,2.5000,0,6900,0
SBS,20170816,2.8000,2.8000,2.5000,2.6000,366950,2.8000,2.8000,2.5000,2.6000,0,0,10000
SBS,20170815,3.0000,3.0000,2.7000,2.8000,516359,3.0000,3.0000,2.7000,2.8000,0,100,0
SBS,20170814,2.9000,3.1000,2.8000,2.9000,1456960,2.9000,3.1000,2.8000,2.9000,5000,0,0
SBS,20170811,2.6000,2.7000,2.6000,2.7000,1855830,2.6000,2.7000,2.6000,2.7000,0,0,0
SBS,20170804,2.2000,2.5000,2.2000,2.5000,1359530,2.2000,2.5000,2.2000,2.5000,30000,0,0
SBS,20170728,2.4000,2.5000,2.2000,2.2000,1969624,2.4000,2.5000,2.2000,2.2000,0,0,0
SBS,20170718,2.4000,2.7000,2.4000,2.7000,682700,2.4000,2.7000,2.4000,2.7000,0,0,0
SBS,20170717,2.7000,2.7000,2.3000,2.4000,1730250,2.7000,2.7000,2.3000,2.4000,0,100,2000
SBS,20170714,2.8000,2.9000,2.6000,2.9000,817200,2.8000,2.9000,2.6000,2.9000,0,0,0
SBS,20170713,3.0000,3.1000,2.7000,2.8000,603920,3.0000,3.1000,2.7000,2.8000,0,0,1000
SBS,20170712,2.6000,2.9000,2.6000,2.9000,919835,2.6000,2.9000,2.6000,2.9000,0,0,10000
SBS,20170711,2.5000,2.9000,2.5000,2.7000,947440,2.5000,2.9000,2.5000,2.7000,0,3500,0
SBS,20170710,3.0000,3.0000,2.8000,2.8000,1800515,3.0000,3.0000,2.8000,2.8000,0,9500,5200
SBS,20170707,3.2000,3.2000,2.9000,3.1000,3525199,3.2000,3.2000,2.9000,3.1000,0,0,20200
SBS,20170706,2.7000,2.8000,2.6000,2.8000,712150,2.7000,2.8000,2.6000,2.8000,50000,0,10000
SBS,20170705,2.3000,2.6000,2.3000,2.6000,1941050,2.3000,2.6000,2.3000,2.6000,0,100000,0
SBS,20170704,2.3000,2.4000,2.2000,2.4000,922100,2.3000,2.4000,2.2000,2.4000,0,3000,0
SBS,20170703,2.4000,2.4000,2.2000,2.3000,750961,2.4000,2.4000,2.2000,2.3000,0,0,0
SBS,20170630,2.2000,2.5000,2.2000,2.4000,1457830,2.2000,2.5000,2.2000,2.4000,0,0,0
SBS,20170629,2.2000,2.3000,2.0000,2.3000,831510,2.2000,2.3000,2.0000,2.3000,0,0,0
SBS,20170628,1.9000,2.1000,1.8000,2.1000,1014020,1.9000,2.1000,1.8000,2.1000,0,0,0
SBS,20170627,2.1000,2.1000,1.8000,2.0000,944830,2.1000,2.1000,1.8000,2.0000,0,0,0
SBS,20170626,2.3000,2.3000,2.1000,2.1000,986945,2.3000,2.3000,2.1000,2.1000,0,0,0
SBS,20170623,2.3000,2.6000,2.1000,2.3000,1428070,2.3000,2.6000,2.1000,2.3000,0,0,0
SBS,20170622,2.3000,2.3000,2.2000,2.3000,3362850,2.3000,2.3000,2.2000,2.3000,0,0,11100
SBS,20170621,2.0000,2.0000,2.0000,2.0000,79600,2.0000,2.0000,2.0000,2.0000,0,0,0
SBS,20170620,1.7000,1.8000,1.6000,1.8000,440000,1.7000,1.8000,1.6000,1.8000,0,0,0
SBS,20170619,1.5000,1.6000,1.5000,1.6000,897650,1.5000,1.6000,1.5000,1.6000,0,0,0
SBS,20170616,1.4000,1.5000,1.4000,1.4000,284910,1.4000,1.5000,1.4000,1.4000,0,0,0
SBS,20170615,1.5000,1.5000,1.4000,1.5000,17310,1.5000,1.5000,1.4000,1.5000,0,0,0
SBS,20170614,1.5000,1.6000,1.5000,1.5000,649170,1.5000,1.6000,1.5000,1.5000,0,0,0
SBS,20170613,1.5000,1.5000,1.4000,1.5000,579100,1.5000,1.5000,1.4000,1.5000,0,0,0
SBS,20170612,1.4000,1.5000,1.4000,1.4000,375900,1.4000,1.5000,1.4000,1.4000,0,0,0
SBS,20170609,1.4000,1.5000,1.4000,1.4000,313505,1.4000,1.5000,1.4000,1.4000,0,0,0
SBS,20170608,1.5000,1.5000,1.3000,1.4000,255600,1.5000,1.5000,1.3000,1.4000,93500,0,0
SBS,20170607,1.4000,1.5000,1.3000,1.4000,668110,1.4000,1.5000,1.3000,1.4000,0,0,0
SBS,20170606,1.3000,1.4000,1.3000,1.4000,431430,1.3000,1.4000,1.3000,1.4000,0,0,0
SBS,20170605,1.3000,1.4000,1.3000,1.4000,532232,1.3000,1.4000,1.3000,1.4000,0,0,0
SBS,20170602,1.3000,1.4000,1.2000,1.4000,378710,1.3000,1.4000,1.2000,1.4000,0,0,0
SBS,20170601,1.4000,1.4000,1.3000,1.3000,798230,1.4000,1.4000,1.3000,1.3000,0,0,0
SBS,20170531,1.5000,1.6000,1.4000,1.4000,1425760,1.5000,1.6000,1.4000,1.4000,0,0,0
SBS,20170530,1.3000,1.4000,1.3000,1.4000,917020,1.3000,1.4000,1.3000,1.4000,0,0,0
SBS,20170529,1.2000,1.3000,1.2000,1.3000,945590,1.2000,1.3000,1.2000,1.3000,0,0,0
SBS,20170526,1.2000,1.3000,1.1000,1.3000,265140,1.2000,1.3000,1.1000,1.3000,0,0,0
SBS,20170525,1.1000,1.2000,1.1000,1.2000,353900,1.1000,1.2000,1.1000,1.2000,0,0,0
SBS,20170524,1.1000,1.2000,1.1000,1.2000,187900,1.1000,1.2000,1.1000,1.2000,0,0,0
SBS,20170523,1.2000,1.2000,1.1000,1.1000,68100,1.2000,1.2000,1.1000,1.1000,0,0,0
SBS,20170522,1.2000,1.3000,1.1000,1.2000,180330,1.2000,1.3000,1.1000,1.2000,0,0,0
SBS,20170519,1.2000,1.3000,1.1000,1.2000,476600,1.2000,1.3000,1.1000,1.2000,0,0,0
SBS,20170518,1.3000,1.3000,1.2000,1.2000,401410,1.3000,1.3000,1.2000,1.2000,0,700,0
SBS,20170517,1.2000,1.3000,1.2000,1.3000,173650,1.2000,1.3000,1.2000,1.3000,0,0,0
SBS,20170516,1.2000,1.2000,1.1000,1.2000,826730,1.2000,1.2000,1.1000,1.2000,0,0,0
SBS,20170515,1.1000,1.1000,1.1000,1.1000,60700,1.1000,1.1000,1.1000,1.1000,0,0,0
SBS,20170512,1.1000,1.1000,1.1000,1.1000,124600,1.1000,1.1000,1.1000,1.1000,0,200,0
SBS,20170511,1.1000,1.2000,1.1000,1.1000,183300,1.1000,1.2000,1.1000,1.1000,0,0,0
SBS,20170510,1.1000,1.2000,1.1000,1.2000,194300,1.1000,1.2000,1.1000,1.2000,0,0,0
SBS,20170509,1.1000,1.2000,1.1000,1.1000,145500,1.1000,1.2000,1.1000,1.1000,0,0,0
SBS,20170508,1.1000,1.1000,1.1000,1.1000,97900,1.1000,1.1000,1.1000,1.1000,0,0,0
SBS,20170505,1.1000,1.2000,1.1000,1.1000,289600,1.1000,1.2000,1.1000,1.1000,0,0,0
SBS,20170504,1.1000,1.2000,1.1000,1.1000,122310,1.1000,1.2000,1.1000,1.1000,0,0,0
SBS,20170503,1.1000,1.2000,1.1000,1.1000,158820,1.1000,1.2000,1.1000,1.1000,0,0,0
SBS,20170428,1.2000,1.2000,1.2000,1.2000,8900,1.2000,1.2000,1.2000,1.2000,0,0,0
SBS,20170427,1.2000,1.2000,1.1000,1.2000,185400,1.2000,1.2000,1.1000,1.2000,0,0,0
